"Sr_No","Pincode","City","State","Region","Prepaid","COD","REVERSEPICKUP","Pickup"
"9766","781316","BARPETA (AS)","ASSAM","NORTH EAST","Y","N","N","N"
"9767","781317","BONGAIGON","ASSAM","NORTH EAST","Y","N","N","N"
"9768","781319","BONGAIGON","ASSAM","NORTH EAST","Y","N","N","N"
"9769","781325","BARPETA (AS)","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9770","781335","NALBARI","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9771","781354","RANGIA","ASSAM","NORTH EAST","Y","Y","N","Y"
"9772","781355","TIHU","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9773","781365","RANGIA","ASSAM","NORTH EAST","Y","N","N","N"
"9774","781366","GUWAHATI","ASSAM","NORTH EAST","Y","N","N","N"
"9775","781370","TIHU","ASSAM","NORTH EAST","Y","N","N","N"
"9776","781371","TIHU","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9777","781372","TIHU","ASSAM","NORTH EAST","Y","N","N","N"
"9778","781374","TIHU","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9779","781378","TIHU","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9780","781380","RANGIA","ASSAM","NORTH EAST","Y","N","N","N"
"9781","781381","KAMRUP","ASSAM","NORTH EAST","Y","Y","N","Y"
"9782","782001","NAOGAON","ASSAM","NORTH EAST","Y","Y","N","N"
"9783","782002","NAOGAON","ASSAM","NORTH EAST","Y","Y","N","N"
"9784","782003","NAOGAON","ASSAM","NORTH EAST","Y","Y","N","N"
"9785","782103","NAOGAON","ASSAM","NORTH EAST","Y","N","N","N"
"9786","782105","MARIGAON","ASSAM","NORTH EAST","Y","N","N","N"
"9787","782126","MORIGAON","ASSAM","NORTH EAST","Y","N","N","N"
"9788","782127","MORIGAON","ASSAM","NORTH EAST","Y","N","N","N"
"9789","782136","JAKHALABANDHA","ASSAM","NORTH EAST","Y","Y","Y","N"
"9790","782137","KALIABOR","ASSAM","NORTH EAST","Y","Y","Y","N"
"9791","782138","KALIABOR","ASSAM","NORTH EAST","Y","N","N","N"
"9792","782143","KALIABOR","ASSAM","NORTH EAST","Y","N","N","N"
"9793","782402","SONAPUR","ASSAM","NORTH EAST","Y","Y","N","N"
"9794","782403","KAMRUP","ASSAM","NORTH EAST","Y","N","N","N"
"9795","782410","JAGIROAD","ASSAM","NORTH EAST","Y","Y","N","N"
"9796","782413","JAGIROAD","ASSAM","NORTH EAST","Y","Y","N","N"
"9797","782426","NAOGAON","ASSAM","NORTH EAST","Y","N","N","N"
"9798","782435","HOJAI","ASSAM","NORTH EAST","Y","N","N","N"
"9799","782440","NAOGAON","ASSAM","NORTH EAST","Y","N","N","N"
"9800","782447","LAMDING","ASSAM","NORTH EAST","Y","Y","N","N"
"9801","782460","DIPHU","ASSAM","NORTH EAST","Y","N","N","N"
"9802","782480","BOKAJAN","ASSAM","NORTH EAST","Y","N","N","N"
"9803","782490","BOKAJAN","ASSAM","NORTH EAST","Y","N","N","N"
"9804","783101","GOALPARA","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9805","783120","GOALPARA","ASSAM","NORTH EAST","Y","N","N","N"
"9806","783121","GOALPARA","ASSAM","NORTH EAST","Y","N","N","N"
"9807","783123","GOALPARA","ASSAM","NORTH EAST","Y","N","N","N"
"9808","783124","BONGAIGON","ASSAM","NORTH EAST","Y","N","N","N"
"9809","783129","GOALPARA","ASSAM","NORTH EAST","Y","N","N","N"
"9810","783131","MANKACHAR","ASSAM","NORTH EAST","Y","N","N","N"
"9811","783135","MANKACHAR","ASSAM","NORTH EAST","Y","N","N","N"
"9812","783301","DHUBRI","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9813","783302","DHUBRI","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9814","783323","DHUBRI","ASSAM","NORTH EAST","Y","Y","Y","N"
"9815","783330","DHUBRI","ASSAM","NORTH EAST","Y","N","N","N"
"9816","783331","DHUBRI","ASSAM","NORTH EAST","Y","N","N","N"
"9817","783334","DHUBRI","ASSAM","NORTH EAST","Y","N","N","N"
"9818","783335","DHUBRI","ASSAM","NORTH EAST","Y","N","N","N"
"9819","783339","DHUBRI","ASSAM","NORTH EAST","Y","N","N","N"
"9820","783345","GUWAHATI","ASSAM","NORTH EAST","Y","N","N","N"
"9821","783348","BILASIPARA","NAGALAND","NORTH EAST","Y","Y","Y","Y"
"9822","783360","KOKRAJHAR","ASSAM","NORTH EAST","Y","N","N","N"
"9823","783369","KOKRAJHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9824","783370","KOKRAJHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9825","783371","DHUBRI","ASSAM","NORTH EAST","Y","N","N","N"
"9826","783372","GUWAHATI","ASSAM","NORTH EAST","Y","N","N","N"
"9827","783380","BONGAIGON","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9828","783381","BONGAIGON","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9829","783382","BONGAIGON","ASSAM","NORTH EAST","Y","N","N","N"
"9830","783384","ABHAYPURI","ASSAM","NORTH EAST","Y","Y","N","Y"
"9831","783385","BONGAIGON","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9832","783390","BIJNI","ASSAM","NORTH EAST","Y","N","N","N"
"9833","783394","BONGAIGON","ASSAM","NORTH EAST","Y","N","N","N"
"9834","784001","TEZPUR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9835","784101","BALIPARA","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9836","784105","BALIPARA","ASSAM","NORTH EAST","Y","Y","Y","N"
"9837","784110","DHEKIAJULI","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9838","784114","UDALGURI","ASSAM","NORTH EAST","Y","N","N","N"
"9839","784115","KHARUPETIA","ASSAM","NORTH EAST","Y","Y","N","N"
"9840","784125","MONGALDAI","ASSAM","NORTH EAST","Y","N","N","N"
"9841","784160","NORTH LAKHIMPUR","ASSAM","NORTH EAST","Y","N","N","N"
"9842","784161","BIHPURIA","ASSAM","NORTH EAST","Y","N","N","N"
"9843","784164","NORTH LAKHIMPUR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9844","784168","GOHPUR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9845","784176","BISWANATH CHARIALI","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9846","784177","BISWANATH CHARIALI","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9847","784180","TEZPUR","ASSAM","NORTH EAST","Y","N","N","N"
"9848","784505","RANGAPARA","ASSAM","NORTH EAST","Y","N","N","N"
"9849","784506","MISSAMARI","ASSAM","NORTH EAST","Y","N","N","N"
"9850","784507","UDALGURI","ASSAM","NORTH EAST","Y","N","N","N"
"9851","784509","UDALGURI","ASSAM","NORTH EAST","Y","Y","Y","N"
"9852","784514","DARRANG","ASSAM","NORTH EAST","Y","N","N","N"
"9853","784521","MONGALDAI","ASSAM","NORTH EAST","Y","N","N","N"
"9854","785001","JORHAT","ASSAM","NORTH EAST","Y","Y","N","N"
"9855","785002","JORHAT","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9856","785003","JORHAT","ASSAM","NORTH EAST","Y","Y","N","N"
"9857","785004","JORHAT","ASSAM","NORTH EAST","Y","Y","N","N"
"9858","785005","JORHAT","ASSAM","NORTH EAST","Y","Y","N","N"
"9859","785006","JORHAT","ASSAM","NORTH EAST","Y","Y","N","N"
"9860","785007","JORHAT","ASSAM","NORTH EAST","Y","Y","N","N"
"9861","785008","JORHAT","ASSAM","NORTH EAST","Y","Y","N","N"
"9862","785010","JORHAT","ASSAM","NORTH EAST","Y","Y","N","N"
"9863","785013","JORHAT","ASSAM","NORTH EAST","Y","Y","N","N"
"9864","785014","JORHAT","ASSAM","NORTH EAST","Y","Y","N","N"
"9865","785203","BINNAGURI","WEST BENGAL","KOLKATA","Y","N","N","N"
"9866","785232","BINNAGURI","WEST BENGAL","KOLKATA","Y","N","N","N"
"9867","785601","SARUPATHAR","ASSAM","NORTH EAST","Y","N","N","N"
"9868","785602","SARUPATHAR","ASSAM","NORTH EAST","Y","N","N","N"
"9869","785612","BOKAKHAT","ASSAM","NORTH EAST","Y","Y","N","N"
"9870","785614","DERGOAN","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9871","785621","GOLAGHAT","ASSAM","NORTH EAST","Y","Y","N","N"
"9872","785630","JORHAT","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9873","785634","MARIANI","ASSAM","NORTH EAST","Y","N","N","N"
"9874","785640","SIBSAGAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9875","785669","MORAN","ASSAM","NORTH EAST","Y","N","N","N"
"9876","785670","MORANHAT","ASSAM","NORTH EAST","Y","Y","N","N"
"9877","785680","AMGURI","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9878","785681","AMGURI","ASSAM","NORTH EAST","Y","N","N","N"
"9879","785685","NAZIRA","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9880","785690","SONARI","ASSAM","NORTH EAST","Y","N","N","N"
"9881","785699","GOLAGHAT","ASSAM","NORTH EAST","Y","N","N","N"
"9882","785702","GOLAGHAT","ASSAM","NORTH EAST","Y","Y","N","N"
"9883","785704","JORHAT","ASSAM","NORTH EAST","Y","Y","Y","N"
"9884","786001","DIBRUGARH","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9885","786002","DIBRUGARH","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9886","786003","DIBRUGARH","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9887","786004","DIBRUGARH","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9888","786005","DIBRUGARH","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9889","786006","DIBRUGARH","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9890","786007","DIBRUGARH","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9891","786008","DIBRUGARH","ASSAM","NORTH EAST","Y","N","N","N"
"9892","786009","DIBRUGARH","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9893","786010","DIBRUGARH","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9894","786125","TINSUKIA","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9895","786145","TINSUKIA","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9896","786146","TINSUKIA","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9897","786150","DOOM DOOMA","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9898","786151","DOOM DOOMA","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9899","786153","DOOM DOOMA","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9900","786156","DOOM DOOMA","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9901","786171","DIGBOI","ASSAM","NORTH EAST","Y","Y","N","N"
"9902","786181","DIGBOI","ASSAM","NORTH EAST","Y","Y","N","N"
"9903","786182","DIGBOI","ASSAM","NORTH EAST","Y","Y","N","N"
"9904","786184","CHABUA","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9905","786191","DULIAJAN","ASSAM","NORTH EAST","Y","N","N","N"
"9906","786601","DULIAJAN","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9907","786602","DULIAJAN","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9908","786610","NAHARKATIA","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9909","786611","DIBRUGARH","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9910","786621","NAMRUP","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9911","786622","NAMRUP","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9912","786623","NAMRUP","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9913","786678","DULIAJAN","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9914","787001","NORTH LAKHIMPUR","ASSAM","NORTH EAST","Y","Y","N","N"
"9915","787034","GOGAMUKH","ASSAM","NORTH EAST","Y","N","N","N"
"9916","787035","DHEMAJI","ASSAM","NORTH EAST","Y","N","N","N"
"9917","787055","NORTH LAKHIMPUR","ASSAM","NORTH EAST","Y","N","N","N"
"9918","787057","DHEMAJI","ASSAM","NORTH EAST","Y","N","N","N"
"9919","787059","SILAPATHAR","ASSAM","NORTH EAST","Y","N","N","N"
"9920","787060","DHEMAJI","ASSAM","NORTH EAST","Y","N","N","N"
"9921","788001","SILCHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9922","788002","SILCHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9923","788003","SILCHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9924","788004","SILCHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9925","788005","SILCHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9926","788006","SILCHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9927","788007","SILCHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9928","788008","SILCHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9929","788009","SILCHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9930","788010","SILCHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9931","788011","SILCHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9932","788012","SILCHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9933","788014","SILCHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9934","788015","SILCHAR","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9935","788151","HAILAKANDI","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9936","788152","HAILAKANDI","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9937","788155","HAILAKANDI","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9938","788710","KARIMGANJ","ASSAM","NORTH EAST","Y","Y","Y","Y"
"9939","788711","KARIMGANJ","ASSAM","NORTH EAST","Y","N","N","N"
"9940","788712","KARIMGANJ","ASSAM","NORTH EAST","Y","N","N","N"
"9941","788806","KARIMGANJ","ASSAM","NORTH EAST","Y","Y","N","N"
"9942","788819","HALFLONG","ASSAM","NORTH EAST","Y","N","N","N"
"9943","790001","BOMDILA","ARUNACHAL PRADESH","NORTH EAST","Y","N","N","N"
"9944","790104","TAWANG","ARUNACHAL PRADESH","NORTH EAST","Y","N","N","N"
"9945","791001","ALONG","ARUNACHAL PRADESH","NORTH EAST","Y","N","N","N"
"9946","791102","PASIGHAT","ARUNACHAL PRADESH","NORTH EAST","Y","N","N","N"
"9947","791103","PASIGHAT","ARUNACHAL PRADESH","NORTH EAST","Y","N","N","N"
"9948","791109","NAHARLAGOAN","ARUNACHAL PRADESH","NORTH EAST","Y","N","N","N"
"9949","791110","NAHARLAGOAN","ARUNACHAL PRADESH","NORTH EAST","Y","N","N","N"
"9950","791111","ITANAGAR","ARUNACHAL PRADESH","NORTH EAST","Y","N","N","N"
"9951","791113","ITANAGAR","ARUNACHAL PRADESH","NORTH EAST","Y","N","N","N"
"9952","791123","NAHARLAGOAN","ARUNACHAL PRADESH","NORTH EAST","Y","N","N","N"
"9953","792001","TEZU","ARUNACHAL PRADESH","NORTH EAST","Y","N","N","N"
"9954","792103","LOHIT","ARUNACHAL PRADESH","NORTH EAST","Y","N","N","N"
"9955","792130","KHONSA","ARUNACHAL PRADESH","NORTH EAST","Y","Y","N","N"
"9956","793001","SHILLONG","MEGHALAYA","NORTH EAST","Y","Y","Y","Y"
"9957","793002","SHILLONG","MEGHALAYA","NORTH EAST","Y","Y","Y","Y"
"9958","793003","SHILLONG","MEGHALAYA","NORTH EAST","Y","Y","Y","Y"
"9959","793004","SHILLONG","MEGHALAYA","NORTH EAST","Y","Y","Y","Y"
"9960","793005","UPPER SHILLONG","MEGHALAYA","NORTH EAST","Y","N","N","N"
"9961","793006","SHILLONG","MEGHALAYA","NORTH EAST","Y","Y","Y","Y"
"9962","793008","SHILLONG","MEGHALAYA","NORTH EAST","Y","Y","Y","Y"
"9963","793014","SHILLONG","MEGHALAYA","NORTH EAST","Y","Y","Y","Y"
"9964","793021","SHILLONG","MEGHALAYA","NORTH EAST","Y","N","N","N"
"9965","793022","SHILLONG","MEGHALAYA","NORTH EAST","Y","Y","Y","Y"
"9966","793101","BARNIHAT","MEGHALAYA","NORTH EAST","Y","Y","N","N"
"9967","793102","SHILLONG","MEGHALAYA","NORTH EAST","Y","Y","N","Y"
"9968","793108","SHILLONG","MEGHALAYA","NORTH EAST","Y","N","N","N"
"9969","793111","SHILLONG","MEGHALAYA","NORTH EAST","Y","N","N","N"
"9970","793119","SHILLONG","MEGHALAYA","NORTH EAST","Y","Y","Y","Y"
"9971","793150","JOWAI","MEGHALAYA","NORTH EAST","Y","N","N","N"
"9972","794001","TURA","MEGHALAYA","NORTH EAST","Y","Y","Y","N"
"9973","794002","TURA","MEGHALAYA","NORTH EAST","Y","N","N","N"
"9974","794104","WEST GARO HILLS","MEGHALAYA","NORTH EAST","Y","N","N","N"
"9975","794109","WEST GARO HILLS","MEGHALAYA","NORTH EAST","Y","N","N","N"
"9976","796001","AIZWAL","MIZORAM","NORTH EAST","Y","Y","N","N"
"9977","796002","AIZWAL","MIZORAM","NORTH EAST","Y","N","N","N"
"9978","796003","AIZWAL","MIZORAM","NORTH EAST","Y","N","N","N"
"9979","796004","AIZWAL","MIZORAM","NORTH EAST","Y","N","N","N"
"9980","796005","AIZWAL","MIZORAM","NORTH EAST","Y","N","N","N"
"9981","796006","AIZWAL","MIZORAM","NORTH EAST","Y","N","N","N"
"9982","796007","AIZWAL","MIZORAM","NORTH EAST","Y","N","N","N"
"9983","796011","AIZWAL","MIZORAM","NORTH EAST","Y","N","N","N"
"9984","796012","AIZWAL","MIZORAM","NORTH EAST","Y","N","N","N"
"9985","796014","AIZWAL","MIZORAM","NORTH EAST","Y","N","N","N"
"9986","796081","KOLASIB","MIZORAM","NORTH EAST","Y","N","N","N"
"9987","796321","CHAMPHAI","MIZORAM","NORTH EAST","Y","N","N","N"
"9988","796701","AIZWAL","MIZORAM","NORTH EAST","Y","N","N","N"
"9989","796891","LAWNGTLAI","MIZORAM","NORTH EAST","Y","N","N","N"
"9990","796901","AIZWAL","MIZORAM","NORTH EAST","Y","N","N","N"
"9991","797001","KOHIMA","NAGALAND","NORTH EAST","Y","N","N","N"
"9992","797002","KOHIMA","NAGALAND","NORTH EAST","Y","N","N","N"
"9993","797004","KOHIMA","NAGALAND","NORTH EAST","Y","N","N","N"
"9994","797112","DIMAPUR","NAGALAND","NORTH EAST","Y","N","N","N"
"9995","797115","DIMAPUR","NAGALAND","NORTH EAST","Y","N","N","N"
"9996","798601","MOKOKCHUNG","NAGALAND","NORTH EAST","Y","N","N","N"
"9997","799001","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","Y","Y"
"9998","799002","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","Y","Y"
"9999","799003","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","Y","Y"
"10000","799004","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","Y","Y"
"10001","799005","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","Y","Y"
"10002","799006","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","Y","Y"
"10003","799007","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","Y","Y"
"10004","799008","KHYERPUR","TRIPURA","AGARTALA RO","Y","Y","N","N"
"10005","799009","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","N","N"
"10006","799010","JOGENDRA NAGAR","TRIPURA","AGARTALA RO","Y","N","N","N"
"10007","799011","BISALGARH","TRIPURA","AGARTALA RO","Y","N","N","N"
"10008","799014","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","Y","Y"
"10009","799022","AGARTALA","TRIPURA","AGARTALA RO","Y","N","N","N"
"10010","799035","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","Y","N"
"10011","799045","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","Y","N"
"10012","799055","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","Y","N"
"10013","799101","AMARPUR","TRIPURA","AGARTALA RO","Y","N","N","N"
"10014","799102","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","Y","N"
"10015","799103","AGARTALA","TRIPURA","AGARTALA RO","Y","N","N","N"
"10016","799104","AGARTALA","TRIPURA","AGARTALA RO","Y","N","N","N"
"10017","799115","AGARTALA","TRIPURA","AGARTALA RO","Y","N","N","N"
"10018","799116","RAJARBAG","TRIPURA","AGARTALA RO","Y","N","N","N"
"10019","799120","UDAYPUR","TRIPURA","AGARTALA RO","Y","Y","Y","N"
"10020","799130","AGARTALA","TRIPURA","AGARTALA RO","Y","N","N","N"
"10021","799141","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","Y","N"
"10022","799144","SANTIRBAZAR","TRIPURA","AGARTALA RO","Y","Y","Y","N"
"10023","799145","SUBROOM","TRIPURA","AGARTALA RO","Y","N","N","N"
"10024","799153","RADHANAGAR","TRIPURA","AGARTALA RO","Y","N","N","N"
"10025","799155","BELONIA","TRIPURA","AGARTALA RO","Y","Y","Y","N"
"10026","799181","AGARTALA","TRIPURA","AGARTALA RO","Y","N","N","N"
"10027","799201","KHOWAI","TRIPURA","AGARTALA RO","Y","Y","N","N"
"10028","799202","KHOWAI","TRIPURA","AGARTALA RO","Y","N","N","N"
"10029","799203","KHOWAI","TRIPURA","AGARTALA RO","Y","N","N","N"
"10030","799205","TELIAMURA","TRIPURA","AGARTALA RO","Y","Y","N","N"
"10031","799206","PANISAGAR","TRIPURA","AGARTALA RO","Y","Y","N","N"
"10032","799207","KHOWAI","TRIPURA","AGARTALA RO","Y","N","N","N"
"10033","799211","AGARTALA","TRIPURA","AGARTALA RO","Y","Y","Y","N"
"10034","799250","DHARMANAGAR","TRIPURA","AGARTALA RO","Y","Y","Y","N"
"10035","799252","BAGBASSA","TRIPURA","AGARTALA RO","Y","N","N","N"
"10036","799260","PANISAGAR","TRIPURA","AGARTALA RO","Y","N","N","N"
"10037","799264","KUMARGHAT","TRIPURA","AGARTALA RO","Y","Y","Y","N"
"10038","799270","AGARTALA","TRIPURA","AGARTALA RO","Y","N","N","N"
"10039","799275","AGARTALA","TRIPURA","AGARTALA RO","Y","N","N","N"
"10040","799277","KAILASHAHAR","TRIPURA","AGARTALA RO","Y","Y","Y","N"
"10041","799278","AGARTALA","TRIPURA","AGARTALA RO","Y","N","N","N"
"10042","799279","AGARTALA","TRIPURA","AGARTALA RO","Y","N","N","N"
"10043","799284","GANDACHARA","TRIPURA","AGARTALA RO","Y","Y","N","N"
"10044","799285","KAMALPUR","TRIPURA","AGARTALA RO","Y","Y","N","N"
"10045","799286","HALAHALI","TRIPURA","AGARTALA RO","Y","N","N","N"
"10046","799287","KAMALPUR","TRIPURA","AGARTALA RO","Y","N","N","N"
"10047","799289","AMBASSA","TRIPURA","AGARTALA RO","Y","N","N","N"
"10048","800001","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10049","800002","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10050","800003","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10051","800004","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10052","800005","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10053","800006","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10054","800007","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10055","800008","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10056","800009","Patna","BIHAR","PATNA","Y","N","N","N"
"10057","800010","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10058","800011","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10059","800012","DANAPUR","BIHAR","PATNA","Y","Y","N","N"
"10060","800013","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10061","800014","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10062","800015","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10063","800016","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10064","800017","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10065","800018","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10066","800020","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10067","800021","PUNAICHAK","BIHAR","PATNA","Y","Y","Y","Y"
"10068","800022","Patna","BIHAR","PATNA","Y","N","N","N"
"10069","800023","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10070","800024","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10071","800025","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10072","800026","Patna","BIHAR","PATNA","Y","Y","Y","Y"
"10073","800027","Patna","BIHAR","PATNA","Y","N","N","N"
"10074","801103","Patna","BIHAR","PATNA","Y","N","N","N"
"10075","801105","PHULWARI KHAGAUL","BIHAR","PATNA","Y","N","N","N"
"10076","801108","BIHTA","BIHAR","PATNA","Y","N","N","N"
"10077","801110","Patna","BIHAR","PATNA","Y","N","N","N"
"10078","801113","Patna","BIHAR","PATNA","Y","N","N","N"
"10079","801117","NAUBATPUR","BIHAR","PATNA","Y","N","N","N"
"10080","801118","BIHTA","BIHAR","PATNA","Y","N","N","N"
"10081","801303","ISLAMPUR (WB)","WEST BENGAL","KOLKATA","Y","N","N","N"
"10082","801503","DANAPUR","BIHAR","PATNA","Y","N","N","N"
"10083","801505","PHULWARI KHAGAUL","BIHAR","PATNA","Y","N","N","N"
"10084","802101","BUXAR","BIHAR","PATNA","Y","N","N","N"
"10085","802103","BUXAR","BIHAR","PATNA","Y","N","N","N"
"10086","802112","Patna","BIHAR","PATNA","Y","N","N","N"
"10087","802119","BUXAR","BIHAR","PATNA","Y","N","N","N"
"10088","802212","BIKRAMGANJ","BIHAR","PATNA","Y","N","N","N"
"10089","802301","BHOJPUR","BIHAR","PATNA","Y","N","N","N"
"10090","803101","BIHAR SHARIFF","BIHAR","PATNA","Y","Y","N","Y"
"10091","803102","BIHAR SHARIFF","BIHAR","PATNA","Y","N","N","N"
"10092","803103","ISLAMPUR (WB)","WEST BENGAL","KOLKATA","Y","N","N","N"
"10093","803116","RAJGIR","BIHAR","PATNA","Y","Y","Y","Y"
"10094","803118","BIHAR SHARIFF","BIHAR","PATNA","Y","Y","Y","Y"
"10095","803121","BIHAR SHARIFF","BIHAR","PATNA","Y","Y","Y","Y"
"10096","803201","FATWAH","BIHAR","PATNA","Y","N","N","N"
"10097","803213","BARH","BIHAR","PATNA","Y","N","N","N"
"10098","803214","BARH","BIHAR","PATNA","Y","N","N","N"
"10099","803302","Patna","BIHAR","PATNA","Y","N","N","N"
"10100","804401","ARWAL","BIHAR","PATNA","Y","N","N","N"
"10101","804403","GAYA","BIHAR","PATNA","Y","N","N","N"
"10102","804408","JEHANABAD","BIHAR","PATNA","Y","N","N","N"
"10103","804417","JEHANABAD","BIHAR","PATNA","Y","N","N","N"
"10104","804422","JEHANABAD","BIHAR","PATNA","Y","N","N","N"
"10105","804451","MASAURHI","BIHAR","PATNA","Y","N","N","N"
"10106","804452","MASAURHI","BIHAR","PATNA","Y","N","N","N"
"10107","804453","Patna","BIHAR","PATNA","Y","N","N","N"
"10108","805103","NAWADA","BIHAR","PATNA","Y","N","N","N"
"10109","805105","NALANDA","BIHAR","PATNA","Y","N","N","N"
"10110","805110","NAWADA","BIHAR","PATNA","Y","N","N","N"
"10111","805130","WARISALIGANJ","BIHAR","PATNA","Y","N","N","N"
"10112","811101","BARBIGHA","BIHAR","PATNA","Y","N","N","N"
